IMPCTY,IYEAR,45-64,65-69,70-74,75-79,80-85,85+,White,Black,American_Indian_or_Alaskan_Native,Asian_and_PI,Hispanic,Other,0,9,12,14,16,19,Male,Female,Total_LLCPWT,CNF_MMRY_YES_LLCPWT,Percentage_CNFM,Total_LLCPWT_County,County_Percentage_CNFM
15,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,16.49623843,16.49623843,100.0,18815.12211,0.087675426
15,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,17.7732201,0,0.0,18815.12211,0
15,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,239.1832061,0,0.0,18815.12211,0
15,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,216.1978691,51.15011956,23.7,18815.12211,0.271856432
15,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,162.758979,18.76433452,11.5,18815.12211,0.09973007
15,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,171.20375,0,0.0,18815.12211,0
15,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,100.9600302,0,0.0,18815.12211,0
15,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,161.0072039,0,0.0,18815.12211,0
15,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,90.04104106,0,0.0,18815.12211,0
15,2020,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,168.6197355,0,0.0,18815.12211,0
15,2020,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,44.15436323,0,0.0,18815.12211,0
15,2020,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,247.4047794,0,0.0,18815.12211,0
15,2020,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,38.70417091,0,0.0,18815.12211,0
15,2020,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,51.62809551,0,0.0,18815.12211,0
15,2020,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,20.95495608,0,0.0,18815.12211,0
15,2020,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,58.04966813,0,0.0,18815.12211,0
15,2020,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,17.7732201,0,0.0,18815.12211,0
15,2020,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,25.38303607,0,0.0,18815.12211,0
15,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,477.0041989,41.22350814,8.6,18815.12211,0.219097744
15,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,205.6058416,0,0.0,18815.12211,0
15,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,375.785991,42.1296171,11.2,18815.12211,0.223913599
15,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,290.1568126,0,0.0,18815.12211,0
15,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,201.6324121,42.16449685,20.9,18815.12211,0.224098981
15,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,145.7869946,27.40596473,18.8,18815.12211,0.145659245
15,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,135.0615616,0,0.0,18815.12211,0
15,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,42.7461529,0,0.0,18815.12211,0
15,2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,137.1493052,0,0.0,18815.12211,0
15,2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,59.59031629,0,0.0,18815.12211,0
15,2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,108.2409131,0,0.0,18815.12211,0
15,2020,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,22.40095718,0,0.0,18815.12211,0
15,2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,499.2386028,74.54372251,14.9,18815.12211,0.396190479
15,2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,750.3063509,135.5454966,18.1,18815.12211,0.720407212
15,2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,364.4082915,32.88685876,9.0,18815.12211,0.174789505
15,2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,189.6672049,0,0.0,18815.12211,0
15,2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,286.7354673,0,0.0,18815.12211,0
15,2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,181.1082312,0,0.0,18815.12211,0
15,2020,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,37.67241375,0,0.0,18815.12211,0
15,2020,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,40.11834264,0,0.0,18815.12211,0
15,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,852.1456327,9.11218469,1.1,18815.12211,0.048430112
15,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,537.1346696,0,0.0,18815.12211,0
15,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,248.6450324,36.39085547,14.6,18815.12211,0.193412805
15,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,268.113686,0,0.0,18815.12211,0
15,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,255.6337297,0,0.0,18815.12211,0
15,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,634.4384091,0,0.0,18815.12211,0
15,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,40.42616898,0,0.0,18815.12211,0
15,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,87.74784974,0,0.0,18815.12211,0
15,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,55.08608733,0,0.0,18815.12211,0
15,2020,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,8.184035901,0,0.0,18815.12211,0
15,2020,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,111.3295068,54.15479631,48.6,18815.12211,0.287825909
15,2020,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,54.43760662,0,0.0,18815.12211,0
15,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,56.66693125,0,0.0,18815.12211,0
15,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,21.03720434,0,0.0,18815.12211,0
15,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,42.00759141,0,0.0,18815.12211,0
15,2020,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,19.88395123,0,0.0,18815.12211,0
15,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,17.59739122,0,0.0,18815.12211,0
15,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1823.471719,248.4058299,13.6,18815.12211,1.320245643
15,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1431.909668,256.8915234,17.9,18815.12211,1.365346033
15,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1211.054197,27.80170454,2.3,18815.12211,0.147762552
15,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,931.658424,0,0.0,18815.12211,0
15,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1299.727908,101.1303133,7.8,18815.12211,0.537494855
15,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1688.737562,60.77891621,3.6,18815.12211,0.323032271
15,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,208.2343806,137.1770059,65.9,18815.12211,0.729078478
15,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,325.2550161,0,0.0,18815.12211,0
15,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,48.36116945,0,0.0,18815.12211,0
17,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,498.9565466,40.87137295,8.2,16494.95833,0.247781001
17,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,339.8179379,87.12895249,25.6,16494.95833,0.528215657
17,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1876.593823,272.1267071,14.5,16494.95833,1.649756863
17,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,862.0237537,0,0.0,16494.95833,0
17,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,562.0663582,355.7198908,63.3,16494.95833,2.156537068
17,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,518.2611166,0,0.0,16494.95833,0
17,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,153.3672733,153.3672733,100.0,16494.95833,0.929782726
17,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,339.8156207,0,0.0,16494.95833,0
17,2012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,110.1736583,81.7427459,74.2,16494.95833,0.495562003
17,2012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,140.6769753,0,0.0,16494.95833,0
17,2012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,75.15447657,75.15447657,100.0,16494.95833,0.455620894
17,2012,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,75.13729529,0,0.0,16494.95833,0
17,2012,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,237.6964257,57.32407033,24.1,16494.95833,0.347524796
17,2012,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,131.9804946,0,0.0,16494.95833,0
17,2012,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,92.05156124,0,0.0,16494.95833,0
17,2012,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,175.7745689,75.15447657,42.8,16494.95833,0.455620894
17,2012,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,49.36946811,0,0.0,16494.95833,0
17,2012,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,176.0026937,0,0.0,16494.95833,0
17,2012,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,211.7843704,0,0.0,16494.95833,0
17,2012,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,217.3319844,0,0.0,16494.95833,0
17,2012,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,157.5941131,0,0.0,16494.95833,0
17,2012,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,378.1772271,0,0.0,16494.95833,0
17,2012,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,300.4648629,233.8596804,77.8,16494.95833,1.417764602
17,2012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,156.9305056,58.27217738,37.1,16494.95833,0.353272656
17,2012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,311.6867674,0,0.0,16494.95833,0
17,2012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,55.11029241,0,0.0,16494.95833,0
17,2012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,233.9242368,0,0.0,16494.95833,0
17,2012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,263.312027,70.11404299,26.6,16494.95833,0.425063474
17,2012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,302.7425082,177.7177629,58.7,16494.95833,1.077406559
17,2012,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,119.3943546,119.3943546,100.0,16494.95833,0.723823317
17,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,688.6513213,61.23153829,8.9,16494.95833,0.371213658
17,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,700.5559145,243.276372,34.7,16494.95833,1.474852904
17,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1106.24693,0,0.0,16494.95833,0
17,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1753.399918,285.6887268,16.3,16494.95833,1.731976044
17,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1491.539602,398.1271775,26.7,16494.95833,2.413629483
17,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1631.191349,216.5035909,13.3,16494.95833,1.31254403
17,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,59.62557477,0,0.0,14724.53737,0
17,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,102.488059,69.33268484,67.6,14724.53737,0.470864945
17,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,448.2022665,109.0985448,24.3,14724.53737,0.740930204
17,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,181.5735008,0,0.0,14724.53737,0
17,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,101.5771114,0,0.0,14724.53737,0
17,2016,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,111.0542186,0,0.0,14724.53737,0
17,2016,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,32.86421714,0,0.0,14724.53737,0
17,2016,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37.08616804,0,0.0,14724.53737,0
17,2016,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,119.7315192,0,0.0,14724.53737,0
17,2016,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,162.6007274,95.1015936,58.5,14724.53737,0.645871522
17,2016,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,226.2855803,18.1539299,8.0,14724.53737,0.123290325
17,2016,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,137.8455962,0,0.0,14724.53737,0
17,2016,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,253.9362491,0,0.0,14724.53737,0
17,2016,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,439.4907457,58.35699246,13.3,14724.53737,0.396324795
17,2016,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,88.95571993,0,0.0,14724.53737,0
17,2016,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,44.89885073,0,0.0,14724.53737,0
17,2016,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,75.79692939,75.79692939,100.0,14724.53737,0.514766118
17,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,54.36766104,54.36766104,100.0,14724.53737,0.36923171
17,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,69.53266795,0,0.0,14724.53737,0
17,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,87.93165472,57.22545227,65.1,14724.53737,0.38864007
17,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,106.0949193,0,0.0,14724.53737,0
17,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,139.7781956,39.17311609,28.0,14724.53737,0.266039707
17,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,128.9815578,0,0.0,14724.53737,0
17,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,108.7070649,0,0.0,14724.53737,0
17,2016,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,554.7875299,0,0.0,14724.53737,0
17,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,164.1756737,17.83979447,10.9,14724.53737,0.12115691
17,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,247.4805301,0,0.0,14724.53737,0
17,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,174.2315942,0,0.0,14724.53737,0
17,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,35.02112488,0,0.0,14724.53737,0
17,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,224.3894791,43.48732691,19.4,14724.53737,0.295339173
17,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,590.1591399,122.9399769,20.8,14724.53737,0.834932697
17,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,104.3244119,104.3244119,100.0,14724.53737,0.708507231
17,2016,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,77.55905364,0,0.0,14724.53737,0
17,2016,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,30.6810631,0,0.0,14724.53737,0
17,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,79.77928716,0,0.0,14724.53737,0
17,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,42.04508764,0,0.0,14724.53737,0
17,2016,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,119.9060676,0,0.0,14724.53737,0
17,2016,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,72.72134129,0,0.0,14724.53737,0
17,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,697.4930897,37.20818188,5.3,14724.53737,0.252695083
17,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,318.785402,0,0.0,14724.53737,0
17,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1388.648766,109.088296,7.9,14724.53737,0.740860601
17,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1091.542564,141.9905256,13.0,14724.53737,0.964312305
17,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1782.27767,122.2643135,6.9,14724.53737,0.830344006
17,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2405.71402,35.00274483,1.5,14724.53737,0.237717111
17,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,528.7397064,0,0.0,14724.53737,0
17,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,674.6680078,172.7861449,25.6,14724.53737,1.173457207
17,2017,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,123.1140529,0,0.0,391.8527052,0
17,2017,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,68.83565244,0,0.0,391.8527052,0
17,2017,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,73.88665687,73.88665687,100.0,391.8527052,18.85572203
17,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,126.016343,0,0.0,391.8527052,0
17,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,29.73649945,0,0.0,15202.9618,0
17,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,33.26855545,0,0.0,15202.9618,0
17,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,58.80031657,0,0.0,15202.9618,0
17,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,377.0142341,0,0.0,15202.9618,0
17,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,156.2182957,22.10623316,14.2,15202.9618,0.145407411
17,2018,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,69.70074205,0,0.0,15202.9618,0
17,2018,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,72.23209177,0,0.0,15202.9618,0
17,2018,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,37.21685903,0,0.0,15202.9618,0
17,2018,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,73.52972519,0,0.0,15202.9618,0
17,2018,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,75.48354652,0,0.0,15202.9618,0
17,2018,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,33.13212974,0,0.0,15202.9618,0
17,2018,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,82.78955196,0,0.0,15202.9618,0
17,2018,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,72.37047525,0,0.0,15202.9618,0
17,2018,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,22.24314832,0,0.0,15202.9618,0
17,2018,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,47.42163352,0,0.0,15202.9618,0
17,2018,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,39.56623151,0,0.0,15202.9618,0
17,2018,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,24.39385523,0,0.0,15202.9618,0
17,2018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,243.5336916,9.438140437,3.9,15202.9618,0.062080932
17,2018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,213.4089969,12.20665302,5.7,15202.9618,0.080291283
17,2018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,75.22804086,0,0.0,15202.9618,0
17,2018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,220.6262737,0,0.0,15202.9618,0
17,2018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,484.5589732,218.3137388,45.1,15202.9618,1.435994786
17,2018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,226.5280446,0,0.0,15202.9618,0
17,2018,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4.743345469,0,0.0,15202.9618,0
17,2018,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,89.55717923,0,0.0,15202.9618,0
17,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,409.7453921,42.23442685,10.3,15202.9618,0.27780394
17,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,186.3978149,0,0.0,15202.9618,0
17,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,194.3743422,0,0.0,15202.9618,0
17,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,285.7870435,0,0.0,15202.9618,0
17,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,706.3772026,75.93982415,10.8,15202.9618,0.499506775
17,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,50.16041248,0,0.0,15202.9618,0
17,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,162.7043352,0,0.0,15202.9618,0
17,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,29.64478576,0,0.0,15202.9618,0
17,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,80.77072198,0,0.0,15202.9618,0
17,2018,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,56.41184017,0,0.0,15202.9618,0
17,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,331.6747189,0,0.0,15202.9618,0
17,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,296.4458708,0,0.0,15202.9618,0
17,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,181.890126,109.1340756,60.0,15202.9618,0.717847463
17,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,168.4166681,23.63778698,14.0,15202.9618,0.15548146
17,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,275.0254044,23.34694497,8.5,15202.9618,0.153568399
17,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,495.4685749,0,0.0,15202.9618,0
17,2018,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,19.29462737,0,0.0,15202.9618,0
17,2018,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,60.18030585,0,0.0,15202.9618,0
17,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,967.5891079,103.0280986,10.6,15202.9618,0.677684388
17,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,636.8656233,0,0.0,15202.9618,0
17,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,41.94877388,0,0.0,15202.9618,0
17,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1242.579263,0,0.0,15202.9618,0
17,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1694.495711,447.7056967,26.4,15202.9618,2.944858394
17,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1050.092837,151.0044729,14.4,15202.9618,0.993256938
17,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1821.891714,94.78293417,5.2,15202.9618,0.623450453
17,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,497.7570392,105.5929522,21.2,15202.9618,0.694555137
17,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,375.8759851,0,0.0,15202.9618,0
17,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,19.79312112,19.79312112,100.0,15202.9618,0.130192533
17,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,212.2057576,0,0.0,27842.61343,0
